operation;value;success;time_ns;operations
insert;49857;true;2600;148
insert;31877;true;7500;45
insert;20767;true;9500;679
insert;27678;true;1300;48
insert;69959;true;4000;348
insert;10070;true;5400;466
insert;3864;true;2900;347
insert;95496;true;10700;575
insert;81175;true;1700;260
insert;41835;true;1700;67
insert;41849;true;1500;70
insert;30791;true;1100;44
insert;55142;true;3200;192
insert;29132;true;1300;34
insert;38432;true;900;29
insert;14899;true;7800;582
insert;21066;true;9900;693
insert;13890;true;7500;564
insert;95027;true;7800;569
insert;31450;true;1000;31
insert;61658;true;4000;188
insert;74856;true;6200;441
insert;41848;true;1500;71
insert;74195;true;5500;426
insert;1972;true;2200;309
insert;95314;true;8000;574
insert;24625;true;1200;37
insert;8719;true;5200;456
insert;40917;true;1400;52
insert;82847;true;3200;307
insert;56970;true;3700;219
insert;67530;true;2800;289
insert;74623;true;5800;442
insert;95318;true;7800;580
insert;46963;true;2600;142
insert;83961;true;3000;337
insert;81458;true;1800;276
insert;88182;true;4700;423
insert;19342;true;9400;679
insert;88926;true;4500;448
insert;89294;true;5400;455
insert;70504;true;4300;363
insert;38133;true;1100;36
insert;35425;true;5000;48
insert;4296;true;2900;358
insert;59072;true;1800;133
insert;93432;true;6700;554
insert;51188;true;3200;185
insert;26554;true;1200;47
insert;75439;true;6200;466
insert;71354;true;4400;375
insert;38961;true;9200;63
insert;35843;true;4300;55
insert;87308;true;3900;411
insert;8978;true;4200;467
insert;45069;true;2000;118
insert;22851;true;1300;55
insert;86807;true;3700;402
insert;90439;true;4700;487
insert;32074;true;800;32
insert;14209;true;6300;590
insert;70760;true;4300;372
insert;18294;true;9500;675
insert;40393;true;1300;45
insert;61484;true;3000;192
insert;33420;true;7000;35
insert;33089;true;5600;35
insert;73292;true;5600;429
insert;36610;true;1100;29
insert;84346;true;3400;364
insert;99512;true;11500;703
insert;12838;true;6900;560
insert;83752;true;2600;346
insert;39049;true;1200;47
insert;14602;true;8800;601
insert;95012;true;8300;607
insert;56377;true;3300;208
insert;72729;true;5300;422
insert;12429;true;6400;550
insert;41152;true;1500;60
insert;18456;true;9500;691
insert;67482;true;2900;297
insert;77123;true;7000;528
insert;40983;true;1800;59
insert;2719;true;2400;336
insert;33097;true;7600;48
insert;19061;true;9500;699
insert;3116;true;2800;344
insert;78481;true;8000;565
insert;76653;true;7000;520
insert;71926;true;4700;401
insert;65934;true;2300;282
insert;50272;true;2900;168
insert;86747;true;4200;410
insert;74663;true;6300;477
insert;3439;true;2800;353
insert;17894;true;9300;692
insert;54844;true;2800;183
insert;30730;true;1100;41
insert;56232;true;3400;212
insert;46172;true;2700;141
insert;68759;true;3500;346
insert;86703;true;4200;411
insert;14637;true;7500;619
insert;74093;true;5900;463
insert;86792;true;4900;418
insert;52231;true;1700;123
insert;14688;true;8400;624
insert;95389;true;6500;629
insert;1832;true;3500;327
insert;93597;true;7800;588
insert;94927;true;8400;617
insert;52717;true;2000;140
insert;92396;true;6700;564
insert;26033;true;5100;61
insert;53641;true;2400;163
insert;20402;true;11100;744
insert;20345;true;9600;737
insert;92483;true;7300;569
insert;92985;true;7500;584
insert;56255;true;3600;224
insert;15949;true;9700;660
insert;32273;true;9100;52
insert;50345;true;2800;171
insert;10345;true;5600;515
insert;50658;true;2800;182
insert;5213;true;3400;418
insert;27113;true;4300;70
insert;92982;true;7600;585
insert;26207;true;1300;49
insert;47907;true;1400;95
insert;33443;true;6600;54
insert;92590;true;7100;574
insert;97183;true;9600;687
insert;72757;true;5600;442
insert;53430;true;2300;159
insert;87585;true;4500;450
insert;87619;true;4800;455
insert;92048;true;7000;562
insert;67366;true;2600;305
insert;30613;true;5100;55
insert;3459;true;2900;367
insert;26463;true;6100;68
insert;63405;true;1300;234
insert;57851;true;3800;265
insert;18414;true;9000;728
insert;35568;true;8900;65
insert;72395;true;5100;435
insert;40737;true;1400;56
insert;85198;true;4600;409
insert;81282;true;1500;296
insert;47132;true;1100;86
insert;90629;true;6100;533
insert;81956;true;1900;320
insert;24962;true;1600;43
insert;4640;true;3600;407
insert;94793;true;7900;653
insert;83115;true;2800;358
insert;16832;true;8900;694
insert;13836;true;7600;619
insert;36632;true;5500;45
insert;38923;true;1100;42
insert;29478;true;7400;66
insert;82713;true;2300;341
insert;69907;true;3900;380
insert;27583;true;4900;63
insert;39249;true;1000;36
insert;97292;true;9800;720
insert;58356;true;1500;109
insert;89275;true;6500;515
insert;5996;true;4200;442
insert;77286;true;7400;571
insert;43132;true;1700;88
insert;78690;true;8900;608
insert;74594;true;6500;493
insert;10259;true;5900;531
insert;97208;true;9700;724
insert;33681;true;1000;26
insert;70206;true;4300;394
insert;30311;true;5600;59
insert;31296;true;1000;29
insert;74677;true;6600;509
insert;34172;true;1100;32
insert;44764;true;2100;121
insert;92704;true;7500;615
insert;65369;true;1900;280
insert;94774;true;8300;666
insert;30844;true;4900;82
insert;38911;true;1400;43
insert;33722;true;2700;43
insert;84212;true;3300;399
insert;82018;true;2000;336
insert;33994;true;1000;36
insert;57309;true;3700;257
insert;99067;true;10100;785
insert;63484;true;1200;247
insert;86432;true;3900;452
insert;47494;true;1700;95
insert;96822;true;9800;735
insert;30266;true;4500;61
insert;16977;true;9400;710
insert;58373;true;1500;112
insert;51542;true;1200;114
insert;22570;true;1100;50
insert;1391;true;1900;333
insert;32080;true;800;31
insert;27294;true;4500;58
insert;43773;true;1900;112
insert;54403;true;2800;199
insert;73573;true;6000;484
insert;97244;true;10000;746
insert;5969;true;4200;448
insert;75665;true;8000;541
insert;71530;true;4700;424
insert;23966;true;3300;50
insert;5135;true;3800;431
insert;23981;true;2900;51
insert;53136;true;2300;162
insert;61214;true;3100;193
insert;96515;true;9500;731
insert;65304;true;2100;287
insert;22983;true;1900;63
insert;18891;true;10300;762
insert;13979;true;7700;643
insert;31205;true;1100;30
insert;72150;true;5000;450
insert;56267;true;3700;241
insert;90421;true;6100;556
insert;34919;true;1300;38
insert;33865;true;1100;37
insert;44170;true;2100;117
insert;4421;true;3400;410
insert;6669;true;4600;475
insert;24448;true;1100;39
insert;70373;true;4500;415
insert;75123;true;6400;546
insert;26704;true;1300;46
insert;75249;true;6900;549
insert;65622;true;2300;304
insert;82957;true;2500;371
insert;57026;true;4100;260
insert;38013;true;5300;54
insert;80099;true;9700;677
insert;48573;true;1900;120
insert;52731;true;1900;155
insert;76586;true;7800;592
insert;69434;true;3800;395
insert;68718;true;3700;382
insert;2956;true;2500;370
insert;24506;true;7100;62
insert;90328;true;6300;560
insert;94811;true;9100;695
insert;10705;true;6400;565
insert;96000;true;9600;738
insert;13411;true;8000;644
insert;41532;true;1600;77
insert;67405;true;2900;341
insert;53451;true;2300;176
insert;4389;true;3300;413
insert;60774;true;2700;182
insert;66408;true;2600;332
insert;82494;true;1900;359
insert;56939;true;3900;265
insert;67840;true;3300;369
insert;3690;true;3000;402
insert;61976;true;3300;213
insert;52131;true;2600;138
insert;23092;true;1400;67
insert;73488;true;6300;520
insert;50517;true;3300;191
insert;98151;true;10900;796
insert;30224;true;9600;75
insert;65184;true;2200;301
insert;18893;true;10400;789
insert;5167;true;4000;456
insert;48179;true;1600;112
insert;10191;true;7000;565
insert;38028;true;9500;73
insert;45480;true;2500;144
insert;81861;true;1800;343
insert;93435;true;9000;670
insert;750;true;1400;318
insert;26972;true;1300;56
insert;24222;true;5600;57
insert;24758;true;1200;45
insert;58385;true;2200;122
insert;95347;true;9200;729
insert;26379;true;1200;50
insert;94621;true;8700;698
insert;94291;true;8700;697
insert;60435;true;2700;179
insert;40684;true;1300;58
insert;90004;true;6200;562
insert;53489;true;2400;183
insert;61818;true;3400;220
insert;62209;true;3400;227
insert;49640;true;2500;163
insert;98698;true;11000;825
insert;28323;true;5800;87
insert;85558;true;4300;466
insert;68724;true;4000;400
insert;61761;true;3600;222
insert;23657;true;3100;52
insert;16133;true;9700;737
insert;61030;true;3000;199
insert;77714;true;8900;655
insert;67949;true;3600;380
insert;80325;true;9600;719
insert;73683;true;6900;540
insert;86301;true;4300;479
insert;74523;true;6800;557
insert;11655;true;8000;616
insert;32479;true;1100;33
insert;55038;true;3300;232
insert;47787;true;1400;104
insert;88155;true;5200;526
insert;32762;true;1100;38
insert;97148;true;10300;793
insert;29639;true;9500;65
insert;12462;true;7700;639
insert;88025;true;5600;526
insert;3184;true;2800;392
insert;72719;true;6100;516
insert;22100;true;1200;39
insert;8548;true;5700;545
insert;92927;true;8200;677
insert;73770;true;6100;547
insert;71114;true;4800;464
insert;65332;true;2100;315
insert;61334;true;3300;216
insert;57389;true;4200;297
insert;89634;true;6200;574
insert;78569;true;9700;702
insert;69947;true;4600;447
insert;24067;true;1100;37
insert;80365;true;9700;746
insert;72355;true;5700;509
insert;80911;true;1300;325
insert;49018;true;2200;149
insert;5760;true;4300;480
insert;7325;true;5000;519
insert;21662;true;12000;884
insert;71320;true;5200;480
insert;281;true;1100;315
insert;48634;true;1900;134
insert;2000;true;2300;376
insert;99551;true;12300;880
insert;74549;true;7500;585
insert;16153;true;9400;765
insert;6295;true;4700;506
insert;43986;true;2000;117
insert;85109;true;4000;469
insert;67992;true;3600;400
insert;20595;true;11800;867
insert;82925;true;2800;398
insert;73890;true;6900;571
insert;39494;true;1100;47
insert;13636;true;8200;700
insert;46878;true;2700;170
insert;29095;true;8000;48
insert;88769;true;5900;567
insert;5685;true;4500;489
insert;89378;true;6200;584
insert;85087;true;4100;475
insert;73593;true;6800;566
insert;59708;true;2200;169
insert;33186;true;800;29
insert;34286;true;1000;32
insert;1082;true;1600;360
insert;93226;true;8300;710
insert;31567;true;1000;43
insert;77788;true;9700;707
insert;10012;true;6400;599
insert;7351;true;5300;544
insert;13591;true;8200;711
insert;45961;true;2900;161
insert;63260;true;1300;282
insert;56215;true;3300;256
insert;14740;true;9000;752
insert;45586;true;2500;154
insert;51595;true;1300;131
insert;31501;true;1200;38
insert;86241;true;4200;499
insert;5043;true;4100;481
insert;563;true;1200;336
insert;54106;true;2700;212
insert;39529;true;1100;49
insert;5607;true;4400;503
insert;62407;true;3800;248
insert;46570;true;2600;177
insert;82541;true;2200;390
insert;73506;true;6400;567
insert;62952;true;3800;271
insert;19156;true;21700;868
insert;89866;true;6600;607
insert;42007;true;1500;97
insert;41476;true;1600;80
insert;88460;true;6100;574
insert;824;true;1600;353
insert;28769;true;900;29
insert;97847;true;11100;865
insert;49989;true;2700;189
insert;35749;true;1000;39
insert;27807;true;1600;58
insert;70445;true;3500;478
insert;16439;true;8400;812
insert;98899;true;10800;896
insert;2307;true;2500;407
insert;72421;true;5800;537
insert;24555;true;1200;41
insert;62397;true;3600;250
insert;43430;true;1700;110
insert;22857;true;1100;66
insert;97366;true;11400;853
insert;41473;true;1700;81
insert;85368;true;4500;496
insert;31582;true;1200;49
insert;56110;true;4100;263
insert;36367;true;800;36
insert;7043;true;5300;554
insert;6327;true;4800;539
insert;63004;true;4100;279
insert;3457;true;3000;440
insert;89071;true;5900;599
insert;18765;true;10500;881
insert;83370;true;3200;434
insert;5599;true;4700;518
insert;68057;true;4000;416
insert;96019;true;10000;829
insert;36566;true;1000;29
insert;69260;true;3500;449
insert;56773;true;3800;282
insert;17336;true;9000;853
insert;58490;true;1100;136
insert;92292;true;6300;700
insert;36677;true;5600;51
insert;69664;true;4300;460
insert;36692;true;3300;50
insert;45517;true;2400;157
insert;29446;true;800;36
insert;56486;true;3600;279
insert;18;true;1400;336
insert;4620;true;3500;491
insert;25730;true;1200;50
insert;2657;true;2300;428
insert;39919;true;1000;44
insert;44522;true;1800;138
insert;66534;true;2100;371
insert;94985;true;8400;795
insert;27695;true;1000;59
insert;32706;true;1300;39
insert;28084;true;1800;72
insert;37647;true;1000;41
insert;57452;true;5000;318
insert;2975;true;2400;435
insert;16179;true;8500;836
insert;29583;true;1200;41
insert;23819;true;3000;49
insert;53697;true;2600;207
insert;74929;true;6900;644
insert;68310;true;3600;431
insert;14971;true;8800;803
insert;8622;true;5700;626
insert;43059;true;1600;101
insert;98194;true;11600;898
insert;53526;true;2200;198
insert;12619;true;7600;733
insert;85939;true;4000;515
insert;9512;true;5800;646
insert;52217;true;1400;157
insert;3827;true;3700;481
insert;20645;true;13100;962
insert;26384;true;8100;74
insert;92775;true;7700;732
insert;55337;true;3400;268
insert;6405;true;5100;573
insert;98224;true;11900;909
insert;14635;true;8900;806
insert;86360;true;4600;530
insert;95749;true;11800;841
insert;61860;true;3300;243
insert;31062;true;1700;79
insert;37456;true;1100;40
insert;46021;true;2800;180
insert;35183;true;1300;40
insert;84771;true;3500;492
insert;39984;true;1000;47
insert;1649;true;2300;417
insert;6762;true;5500;590
insert;83380;true;3000;447
insert;10861;true;8700;697
insert;70988;true;5500;506
insert;15750;true;9700;852
insert;19144;true;11400;945
insert;87686;true;5500;580
insert;66540;true;2900;377
insert;63569;true;1400;304
insert;48675;true;2200;138
insert;82444;true;2200;409
insert;31433;true;1300;38
insert;70855;true;5400;513
insert;21470;true;13300;1012
insert;87525;true;5500;576
insert;47470;true;1300;105
insert;83911;true;3300;469
insert;52265;true;1700;163
insert;94003;true;9400;794
insert;75578;true;8400;674
insert;26060;true;1400;52
insert;63280;true;1300;299
insert;96609;true;11200;883
insert;17114;true;11400;901
insert;48326;true;1700;128
insert;71572;true;5400;536
insert;26635;true;1300;56
insert;52528;true;1900;178
insert;94820;true;10000;824
insert;75471;true;8500;681
insert;47835;true;1400;117
insert;41606;true;1900;94
insert;70666;true;5300;518
insert;59104;true;2100;164
insert;34755;true;4100;53
insert;59172;true;3200;167
insert;74465;true;7700;643
insert;24621;true;1200;43
insert;10420;true;7400;690
insert;99818;true;12800;999
insert;19245;true;11000;963
insert;91907;true;7300;720
insert;14581;true;9900;822
insert;70828;true;5100;524
insert;68844;true;32500;465
insert;99687;true;19000;995
insert;1355;true;3000;417
insert;93764;true;9600;796
insert;69507;true;4700;484
insert;36345;true;2000;35
insert;72254;true;7000;573
insert;7717;true;7500;634
insert;66873;true;3500;400
insert;32944;true;5100;41
insert;70072;true;5200;515
insert;16331;true;12300;891
insert;57069;true;30200;325
insert;9113;true;9600;668
insert;44899;true;3000;149
insert;49281;true;2900;178
insert;94707;true;10400;823
insert;95708;true;11300;878
insert;27434;true;1500;53
insert;5338;true;5000;557
insert;42443;true;2300;112
insert;76509;true;10000;740
insert;76708;true;10000;753
insert;66003;true;2900;386
insert;80896;true;1400;367
insert;90671;true;8800;696
insert;71485;true;5400;559
insert;55158;true;3400;272
insert;27935;true;1700;72
insert;50772;true;3600;237
insert;50201;true;3400;216
insert;75628;true;8500;722
insert;6339;true;5500;594
insert;20774;true;13500;1021
insert;42804;true;1400;94
insert;97065;true;11900;919
insert;35962;true;1100;30
insert;88479;true;6400;632
insert;55289;true;4100;279
insert;30667;true;2500;69
insert;14115;true;10000;830
insert;6785;true;6000;615
insert;78637;true;11200;823
insert;23197;true;16000;46
insert;2799;true;3200;466
insert;56193;true;3800;294
insert;75541;true;9300;718
insert;44695;true;2500;151
insert;6818;true;5900;621
insert;40034;true;1700;52
insert;2106;true;2600;448
insert;74526;true;8800;677
insert;89507;true;7400;661
insert;87249;true;5700;588
insert;45350;true;2900;168
insert;18940;true;11200;989
insert;14765;true;10600;872
insert;38660;true;1100;44
insert;57174;true;5400;339
insert;62259;true;4300;260
insert;15817;true;11800;903
insert;62977;true;4300;293
insert;85720;true;4800;549
insert;44238;true;2400;147
insert;58468;true;1600;142
insert;31177;true;1200;35
insert;68282;true;4300;466
insert;94878;true;11000;860
insert;85988;true;4900;557
insert;64758;true;2100;357
insert;5111;true;4600;562
insert;55924;true;4200;294
insert;67613;true;3700;438
insert;83908;true;3500;490
insert;47289;true;1400;111
insert;96462;true;11000;925
insert;25397;true;9500;78
insert;11766;true;9100;775
insert;50358;true;3700;228
insert;93328;true;9800;814
insert;35657;true;1600;43
insert;71931;true;6700;593
